Datetime,Close,RSI,rsi_signal,rsi_position
2019-09-23 14:30:00-04:00,56.7598991394043,33.0815004394597,0,1
2019-09-23 15:30:00-04:00,56.75,32.98792026075601,0,1
2019-09-24 09:30:00-04:00,56.790000915527344,33.80280360672724,0,1
2019-09-24 10:30:00-04:00,57.70000076293945,48.99744216880439,0,1
2019-09-24 11:30:00-04:00,56.25,35.151872336709914,0,1
2019-09-24 12:30:00-04:00,56.20000076293945,34.78683925415464,0,1
2019-09-24 13:30:00-04:00,57.09000015258789,45.61332039064736,0,1
2019-09-24 14:30:00-04:00,56.86000061035156,43.59890246955579,0,1
2019-09-24 15:30:00-04:00,57.52999877929688,50.46210430259842,0,1
2019-09-25 09:30:00-04:00,57.25,47.84201620067011,0,1
2019-09-25 10:30:00-04:00,57.900001525878906,53.834550495632236,0,1
2019-09-25 11:30:00-04:00,57.95000076293945,54.269788318720494,0,1
2019-09-25 12:30:00-04:00,57.9900016784668,54.63824854365592,0,1
2019-09-25 13:30:00-04:00,58.35639953613281,57.97812573397994,0,1
2019-09-25 14:30:00-04:00,58.80500030517578,61.69663902323022,0,1
2019-09-25 15:30:00-04:00,58.540000915527344,58.40857637776812,0,1
2019-09-26 09:30:00-04:00,60.994998931884766,72.84629617973091,-1,0
2019-09-26 10:30:00-04:00,60.23500061035156,65.29033230233628,0,0
2019-09-26 11:30:00-04:00,60.43220138549805,66.26803039083872,0,0
2019-09-26 12:30:00-04:00,60.18000030517578,63.793165627595606,0,0
2019-09-26 13:30:00-04:00,60.79499816894531,67.02699625221419,0,0
2019-09-26 14:30:00-04:00,60.685001373291016,65.89339656208998,0,0
2019-09-26 15:30:00-04:00,60.79999923706055,66.53070684253055,0,0
2019-09-27 09:30:00-04:00,60.9922981262207,67.62028201920634,0,0
2019-09-27 10:30:00-04:00,61.52999877929688,70.51108155328225,0,0
2019-09-27 11:30:00-04:00,61.02999877929688,64.72443072659631,0,0
2019-09-27 12:30:00-04:00,60.52999877929688,59.468589665775326,0,0
2019-09-27 13:30:00-04:00,60.68000030517578,60.504755218000454,0,0
2019-09-27 14:30:00-04:00,60.494998931884766,58.51779422977451,0,0
2019-09-27 15:30:00-04:00,60.7599983215332,60.517907531542626,0,0
2019-09-30 09:30:00-04:00,61.72999954223633,66.82361609953838,0,0
2019-09-30 10:30:00-04:00,62.22999954223633,69.525420258205,0,0
2019-09-30 11:30:00-04:00,62.02000045776367,67.05545408135265,0,0
2019-09-30 12:30:00-04:00,61.9900016784668,66.69096439331366,0,0
2019-09-30 13:30:00-04:00,62.244998931884766,68.26981260095066,0,0
2019-09-30 14:30:00-04:00,61.970001220703125,64.70766191315516,0,0
2019-09-30 15:30:00-04:00,62.0,64.92267713362088,0,0
2019-10-01 09:30:00-04:00,62.59640121459961,68.97018398937057,0,0
2019-10-01 10:30:00-04:00,62.65999984741211,69.37598878199493,0,0
2019-10-01 11:30:00-04:00,61.77999877929688,58.0612516615149,0,0
2019-10-01 12:30:00-04:00,61.45000076293945,54.47341472902584,0,0
2019-10-01 13:30:00-04:00,61.47999954223633,54.74717406837455,0,0
2019-10-01 14:30:00-04:00,61.54999923706055,55.4207917296091,0,0
2019-10-01 15:30:00-04:00,61.630001068115234,56.22284598671456,0,0
2019-10-02 09:30:00-04:00,60.459999084472656,43.809005825053426,0,0
2019-10-02 10:30:00-04:00,59.47999954223633,36.53286615006611,0,0
2019-10-02 11:30:00-04:00,59.47999954223633,36.53286615006611,0,0
2019-10-02 12:30:00-04:00,59.43999862670898,36.24787354636401,0,0
2019-10-02 13:30:00-04:00,59.23799896240234,34.77266565204003,0,0
2019-10-02 14:30:00-04:00,59.880001068115234,42.74772511080991,0,0
2019-10-02 15:30:00-04:00,60.060001373291016,44.78605534794821,0,0
2019-10-03 09:30:00-04:00,59.91999816894531,43.489138820874246,0,0
2019-10-03 10:30:00-04:00,60.79999923706055,52.750883619387785,0,0
2019-10-03 11:30:00-04:00,60.59999847412109,50.716452956623705,0,0
2019-10-03 12:30:00-04:00,60.615699768066406,50.87662614338496,0,0
2019-10-03 13:30:00-04:00,62.119998931884766,63.212535471540654,0,0
2019-10-03 14:30:00-04:00,62.11000061035156,63.09911698924008,0,0
2019-10-03 15:30:00-04:00,62.060001373291016,62.49523994198023,0,0
2019-10-04 09:30:00-04:00,62.040000915527344,62.238645870542975,0,0
2019-10-04 10:30:00-04:00,62.169700622558594,63.29122160292183,0,0
2019-10-04 11:30:00-04:00,62.11330032348633,62.47568415277264,0,0
2019-10-04 12:30:00-04:00,62.3650016784668,64.66398406452251,0,0
2019-10-04 13:30:00-04:00,62.38999938964844,64.88301760630148,0,0
2019-10-04 14:30:00-04:00,62.47159957885742,65.63191780387933,0,0
2019-10-04 15:30:00-04:00,62.65999984741211,67.36252438449051,0,0
2019-10-07 09:30:00-04:00,62.5099983215332,64.57446074085772,0,0
2019-10-07 10:30:00-04:00,62.51499938964844,64.62702707209506,0,0
2019-10-07 11:30:00-04:00,62.34999847412109,61.39034856275128,0,0
2019-10-07 12:30:00-04:00,62.2599983215332,59.635923157447706,0,0
2019-10-07 13:30:00-04:00,62.470001220703125,62.340364978082704,0,0
2019-10-07 14:30:00-04:00,62.47999954223633,62.46929552569856,0,0
2019-10-07 15:30:00-04:00,62.25,57.58529323203279,0,0
2019-10-08 09:30:00-04:00,61.310001373291016,42.84277244370846,0,0
2019-10-08 10:30:00-04:00,61.209999084472656,41.621956857629115,0,0
2019-10-08 11:30:00-04:00,61.52000045776367,46.6929764987314,0,0
2019-10-08 12:30:00-04:00,61.540000915527344,47.01277610701451,0,0
2019-10-08 13:30:00-04:00,61.41999816894531,45.258376977401106,0,0
2019-10-08 14:30:00-04:00,61.27000045776367,43.09364626880754,0,0
2019-10-08 15:30:00-04:00,60.810001373291016,37.214969422518905,0,0
2019-10-09 09:30:00-04:00,61.650001525878906,50.49556457880553,0,0
2019-10-09 10:30:00-04:00,61.46609878540039,48.09688679035745,0,0
2019-10-09 11:30:00-04:00,61.77000045776367,52.14261941813737,0,0
2019-10-09 12:30:00-04:00,61.970001220703125,54.64805331589902,0,0
2019-10-09 13:30:00-04:00,62.1693000793457,57.06045333006788,0,0
2019-10-09 14:30:00-04:00,62.380001068115234,59.51245774950985,0,0
2019-10-09 15:30:00-04:00,62.23329925537109,57.068930873662566,0,0
2019-10-10 09:30:00-04:00,62.209999084472656,56.67093558965845,0,0
2019-10-10 10:30:00-04:00,62.09999847412109,54.73037466371896,0,0
2019-10-10 11:30:00-04:00,61.86000061035156,50.654838080308316,0,0
2019-10-10 12:30:00-04:00,61.709999084472656,48.23709311712147,0,0
2019-10-10 13:30:00-04:00,61.79999923706055,49.78572779664058,0,0
2019-10-10 14:30:00-04:00,61.9900016784668,52.98373244946209,0,0
2019-10-10 15:30:00-04:00,62.0099983215332,53.32067748322778,0,0
2019-10-11 09:30:00-04:00,62.8119010925293,64.35331524166203,0,0
2019-10-11 10:30:00-04:00,62.6776008605957,61.722222814780125,0,0
2019-10-11 11:30:00-04:00,62.65800094604492,61.32814038318817,0,0
2019-10-11 12:30:00-04:00,62.181400299072266,52.543055301104914,0,0
2019-10-11 13:30:00-04:00,62.14500045776367,51.93120647059917,0,0
2019-10-11 14:30:00-04:00,62.34000015258789,54.957234741152526,0,0
2019-10-11 15:30:00-04:00,61.52999877929688,42.88144207285301,0,0
2019-10-14 09:30:00-04:00,61.880001068115234,48.1800034322112,0,0
2019-10-14 10:30:00-04:00,62.08000183105469,50.97842686655447,0,0
2019-10-14 11:30:00-04:00,62.16400146484375,52.14726201935021,0,0
2019-10-14 12:30:00-04:00,62.17179870605469,52.2610475830717,0,0
2019-10-14 13:30:00-04:00,62.025001525878906,49.85739664767689,0,0
2019-10-14 14:30:00-04:00,62.13100051879883,51.588836914832456,0,0
2019-10-14 15:30:00-04:00,61.83000183105469,46.66155522573742,0,0
2019-10-15 09:30:00-04:00,63.720001220703125,67.59221003115353,0,0
2019-10-15 10:30:00-04:00,63.70000076293945,67.29128090969161,0,0
2019-10-15 11:30:00-04:00,63.900001525878906,68.78775426319645,0,0
2019-10-15 12:30:00-04:00,64.13999938964844,70.53013857409977,0,0
2019-10-15 13:30:00-04:00,64.25,71.32038874224301,0,0
2019-10-15 14:30:00-04:00,64.05999755859375,67.93187779731421,0,0
2019-10-15 15:30:00-04:00,64.29000091552734,69.80225573310211,0,0
2019-10-16 09:30:00-04:00,63.04999923706055,52.144450638000166,0,0
2019-10-16 10:30:00-04:00,62.93830108642578,50.89547258904155,0,0
2019-10-16 11:30:00-04:00,62.97999954223633,51.36381649193713,0,0
2019-10-16 12:30:00-04:00,62.869998931884766,50.00878483133398,0,0
2019-10-16 13:30:00-04:00,62.875,50.07327263927373,0,0
2019-10-16 14:30:00-04:00,62.755001068115234,48.45798969129335,0,0
2019-10-16 15:30:00-04:00,63.0099983215332,52.00134349701197,0,0
2019-10-17 09:30:00-04:00,64.19999694824219,64.32654397410145,0,0
2019-10-17 10:30:00-04:00,63.560001373291016,55.998274816629355,0,0
2019-10-17 11:30:00-04:00,63.43000030517578,54.45598916778413,0,0
2019-10-17 12:30:00-04:00,63.42100143432617,54.34441315056595,0,0
2019-10-17 13:30:00-04:00,63.59000015258789,56.16103916857111,0,0
2019-10-17 14:30:00-04:00,63.41510009765625,53.77623242516199,0,0
2019-10-17 15:30:00-04:00,63.380001068115234,53.28720764653202,0,0
2019-10-18 09:30:00-04:00,61.90999984741211,37.788198083827204,0,0
2019-10-18 10:30:00-04:00,61.993900299072266,38.8808691414618,0,0
2019-10-18 11:30:00-04:00,60.02730178833008,26.937820435979404,1,1
2019-10-18 12:30:00-04:00,60.54999923706055,32.84245979812039,0,1
2019-10-18 13:30:00-04:00,60.56999969482422,33.06536790986469,0,1
2019-10-18 14:30:00-04:00,60.6245002746582,33.71104906124974,0,1
2019-10-18 15:30:00-04:00,60.459999084472656,32.68614426297489,0,1
2019-10-21 09:30:00-04:00,60.284400939941406,31.582342313716254,0,1
2019-10-21 10:30:00-04:00,60.95000076293945,39.871087207712584,0,1
2019-10-21 11:30:00-04:00,61.09999847412109,41.58850136342043,0,1
2019-10-21 12:30:00-04:00,61.35499954223633,44.49115952474975,0,1
2019-10-21 13:30:00-04:00,61.290000915527344,43.892425430899024,0,1
2019-10-21 14:30:00-04:00,61.35480117797852,44.691540089578375,0,1
2019-10-21 15:30:00-04:00,61.150001525878906,42.62524826881422,0,1
2019-10-22 09:30:00-04:00,60.209999084472656,34.69602706009502,0,1
2019-10-22 10:30:00-04:00,59.77999877929688,31.783378180687038,0,1
2019-10-22 11:30:00-04:00,59.83000183105469,32.4930689892109,0,1
2019-10-22 12:30:00-04:00,59.88999938964844,33.38853622533922,0,1
2019-10-22 13:30:00-04:00,59.02999877929688,27.713782656372445,0,1
2019-10-22 14:30:00-04:00,58.79650115966797,26.401732507021606,0,1
2019-10-22 15:30:00-04:00,58.81999969482422,26.777433713924424,0,1
2019-10-23 09:30:00-04:00,58.95800018310547,29.067483290222626,0,1
2019-10-23 10:30:00-04:00,59.08000183105469,31.11851418534171,0,1
2019-10-23 11:30:00-04:00,58.44449996948242,26.775422659350227,0,1
2019-10-23 12:30:00-04:00,58.41999816894531,26.621155710057096,0,1
2019-10-23 13:30:00-04:00,57.69279861450195,22.481194865090316,0,1
2019-10-23 14:30:00-04:00,58.040000915527344,28.220795107425346,0,1
2019-10-23 15:30:00-04:00,58.34000015258789,32.84737242974394,0,1
2019-10-24 09:30:00-04:00,60.11000061035156,52.35856857914535,0,1
2019-10-24 10:30:00-04:00,60.63999938964844,56.439848993488056,0,1
2019-10-24 11:30:00-04:00,61.02000045776367,59.14243045491385,0,1
2019-10-24 12:30:00-04:00,61.29999923706055,61.059538185556214,0,1
2019-10-24 13:30:00-04:00,61.4900016784668,62.35052165070825,0,1
2019-10-24 14:30:00-04:00,61.61000061035156,63.18074970727815,0,1
2019-10-24 15:30:00-04:00,61.68999862670898,63.75457301435787,0,1
2019-10-25 09:30:00-04:00,62.369998931884766,68.27992186677042,0,1
2019-10-25 10:30:00-04:00,62.560001373291016,69.42847401384105,0,1
2019-10-25 11:30:00-04:00,62.68000030517578,70.16327627640587,-1,0
2019-10-25 12:30:00-04:00,62.84000015258789,71.15867138445584,0,0
2019-10-25 13:30:00-04:00,62.97999954223633,72.037710800824,0,0
2019-10-25 14:30:00-04:00,62.80500030517578,69.19858273679137,0,0
2019-10-25 15:30:00-04:00,62.87009811401367,69.67733120798836,0,0
2019-10-28 09:30:00-04:00,62.290000915527344,60.63321058521018,0,0
2019-10-28 10:30:00-04:00,62.81999969482422,65.09146861930205,0,0
2019-10-28 11:30:00-04:00,63.31999969482422,68.69351522807753,0,0
2019-10-28 12:30:00-04:00,63.36909866333008,69.03144444858503,0,0
2019-10-28 13:30:00-04:00,63.02140045166016,63.78098359237978,0,0
2019-10-28 14:30:00-04:00,63.09000015258789,64.35699257217993,0,0
2019-10-28 15:30:00-04:00,62.81999969482422,60.29270585166301,0,0
2019-10-29 09:30:00-04:00,62.93999862670898,61.45770011436867,0,0
2019-10-29 10:30:00-04:00,62.88999938964844,60.65911675494786,0,0
2019-10-29 11:30:00-04:00,62.84000015258789,59.821993290140824,0,0
2019-10-29 12:30:00-04:00,62.84000015258789,59.821993290140824,0,0
2019-10-29 13:30:00-04:00,62.60340118408203,55.61020290328035,0,0
2019-10-29 14:30:00-04:00,62.619998931884766,55.84506133302104,0,0
2019-10-29 15:30:00-04:00,62.40999984741211,52.08989322753493,0,0
2019-10-30 09:30:00-04:00,62.43000030517578,52.418059525990316,0,0
2019-10-30 10:30:00-04:00,62.18999862670898,48.155488224552315,0,0
2019-10-30 11:30:00-04:00,61.63999938964844,40.106551243957,0,0
2019-10-30 12:30:00-04:00,61.65999984741211,40.496045535956306,0,0
2019-10-30 13:30:00-04:00,62.04999923706055,47.64566748669939,0,0
2019-10-30 14:30:00-04:00,62.209999084472656,50.28483212984021,0,0
2019-10-30 15:30:00-04:00,62.1859016418457,49.87702904771639,0,0
2019-10-31 09:30:00-04:00,61.22999954223633,37.0433560539905,0,0
2019-10-31 10:30:00-04:00,61.27999877929688,37.942806351713884,0,0
2019-10-31 11:30:00-04:00,61.358699798583984,39.41016749985433,0,0
2019-10-31 12:30:00-04:00,61.369998931884766,39.63087101601202,0,0
2019-10-31 13:30:00-04:00,61.27999877929688,38.43009030690199,0,0
2019-10-31 14:30:00-04:00,61.185001373291016,37.150565535044684,0,0
2019-10-31 15:30:00-04:00,61.459999084472656,43.06062690352708,0,0
2019-11-01 09:30:00-04:00,62.72499847412109,61.15579932241453,0,0
2019-11-01 10:30:00-04:00,62.52000045776367,57.94221875974057,0,0
2019-11-01 11:30:00-04:00,62.31999969482422,54.91060115464887,0,0
2019-11-01 12:30:00-04:00,62.38999938964844,55.78261135944877,0,0
2019-11-01 13:30:00-04:00,62.33789825439453,54.931079349789584,0,0
2019-11-01 14:30:00-04:00,62.45000076293945,56.47077848246639,0,0
2019-11-01 15:30:00-04:00,62.54999923706055,57.85395701239743,0,0
2019-11-04 09:30:00-05:00,63.27999877929688,66.27806187133478,0,0
2019-11-04 10:30:00-05:00,62.75,57.32007051227458,0,0
2019-11-04 11:30:00-05:00,62.7130012512207,56.743498182184574,0,0
2019-11-04 12:30:00-05:00,62.72779846191406,56.93009254657541,0,0
2019-11-04 13:30:00-05:00,62.88999938964844,59.01702671942322,0,0
2019-11-04 14:30:00-05:00,62.51499938964844,52.66360068522379,0,0
2019-11-04 15:30:00-05:00,62.38999938964844,50.70413588279373,0,0
2019-11-05 09:30:00-05:00,60.16999816894531,29.62328835132182,1,1
2019-11-05 10:30:00-05:00,61.02000045776367,39.92258332337224,0,1
2019-11-05 11:30:00-05:00,61.34999847412109,43.38655270174612,0,1
2019-11-05 12:30:00-05:00,61.16999816894531,41.96521004190305,0,1
2019-11-05 13:30:00-05:00,61.13639831542969,41.690653889932875,0,1
2019-11-05 14:30:00-05:00,60.900001525878906,39.72160093644455,0,1
2019-11-05 15:30:00-05:00,61.04999923706055,41.60617560718455,0,1
2019-11-06 09:30:00-05:00,60.775001525878906,39.18723401932956,0,1
2019-11-06 10:30:00-05:00,60.959999084472656,41.64514515851139,0,1
2019-11-06 11:30:00-05:00,61.255001068115234,45.432606859051766,0,1
2019-11-06 12:30:00-05:00,61.21500015258789,45.00605495834151,0,1
2019-11-06 13:30:00-05:00,61.560001373291016,49.41711719461381,0,1
2019-11-06 14:30:00-05:00,61.48270034790039,48.47884280754494,0,1
2019-11-06 15:30:00-05:00,61.34000015258789,46.71549725624372,0,1
2019-11-07 09:30:00-05:00,64.80999755859375,72.70989176919505,-1,0
2019-11-07 10:30:00-05:00,65.61000061035156,75.65823494220724,0,0
2019-11-07 11:30:00-05:00,64.66000366210938,66.47405849873206,0,0
2019-11-07 12:30:00-05:00,64.80999755859375,67.15205626330538,0,0
2019-11-07 13:30:00-05:00,64.77999877929688,66.86082787428015,0,0
2019-11-07 14:30:00-05:00,64.26499938964844,61.89789832535973,0,0
2019-11-07 15:30:00-05:00,64.41000366210938,62.736600182062055,0,0
2019-11-08 09:30:00-05:00,62.459999084472656,47.571506609021895,0,0
2019-11-08 10:30:00-05:00,61.75,43.45290511179604,0,0
2019-11-08 11:30:00-05:00,62.70000076293945,49.72491236793684,0,0
2019-11-08 12:30:00-05:00,62.29999923706055,47.34379032246756,0,0
2019-11-08 13:30:00-05:00,62.27999877929688,47.22202735349565,0,0
2019-11-08 14:30:00-05:00,62.375,47.90736169023679,0,0
2019-11-08 15:30:00-05:00,62.4900016784668,48.774514327142114,0,0
2019-11-11 09:30:00-05:00,63.900001525878906,58.00485709967588,0,0
2019-11-11 10:30:00-05:00,63.619998931884766,55.85255866319366,0,0
2019-11-11 11:30:00-05:00,63.90999984741211,57.607059843159355,0,0
2019-11-11 12:30:00-05:00,64.42500305175781,60.60154755579225,0,0
2019-11-11 13:30:00-05:00,64.30999755859375,59.58929110504713,0,0
2019-11-11 14:30:00-05:00,63.845001220703125,55.549120913235434,0,0
2019-11-11 15:30:00-05:00,63.77000045776367,54.90253730729177,0,0
2019-11-12 09:30:00-05:00,63.150001525878906,49.74753344958561,0,0
2019-11-12 10:30:00-05:00,62.92990112304688,48.02365604133678,0,0
2019-11-12 11:30:00-05:00,62.63999938964844,45.77374212386573,0,0
2019-11-12 12:30:00-05:00,62.164398193359375,42.27455969504508,0,0
2019-11-12 13:30:00-05:00,61.52000045776367,38.03228896023923,0,0
2019-11-12 14:30:00-05:00,61.0,34.98162952148461,0,0
2019-11-12 15:30:00-05:00,61.52999877929688,40.24285517792483,0,0
2019-11-13 09:30:00-05:00,61.558101654052734,40.517707309923466,0,0
2019-11-13 10:30:00-05:00,61.4202995300293,39.55693224815556,0,0
2019-11-13 11:30:00-05:00,61.68999862670898,42.43400685634273,0,0
2019-11-13 12:30:00-05:00,61.720001220703125,42.76041807366763,0,0
2019-11-13 13:30:00-05:00,61.38999938964844,40.06918210140392,0,0
2019-11-13 14:30:00-05:00,61.7400016784668,44.08848136094292,0,0
2019-11-13 15:30:00-05:00,61.52000045776367,42.173862192929434,0,0
2019-11-14 09:30:00-05:00,62.018798828125,47.71753900507724,0,0
2019-11-14 10:30:00-05:00,62.869998931884766,55.549058083383684,0,0
2019-11-14 11:30:00-05:00,62.900001525878906,55.8003742350338,0,0
2019-11-14 12:30:00-05:00,62.682498931884766,53.44148124932802,0,0
2019-11-14 13:30:00-05:00,62.70000076293945,53.61141747154432,0,0
2019-11-14 14:30:00-05:00,62.84999847412109,55.123217485465496,0,0
2019-11-14 15:30:00-05:00,63.0,56.644883457354986,0,0
2019-11-15 09:30:00-05:00,64.25,66.75976358192383,0,0
2019-11-15 10:30:00-05:00,64.41000366210938,67.79548218360907,0,0
2019-11-15 11:30:00-05:00,64.19000244140625,64.80549480940844,0,0
2019-11-15 12:30:00-05:00,64.22000122070312,65.03196083379191,0,0
2019-11-15 13:30:00-05:00,64.17500305175781,64.36293944140328,0,0
2019-11-15 14:30:00-05:00,64.30999755859375,65.50929966055557,0,0
2019-11-15 15:30:00-05:00,64.69999694824219,68.64712730532858,0,0
2019-11-18 09:30:00-05:00,65.0199966430664,70.98001869645545,0,0
